continent,country,year,pop,gdpPercap,lifeexp,infmort,fertility
Asia,Malaysia,1990,18211097,2592.15617225036,71.8,14.3,3.52
Asia,Malaysia,1995,20725374,3581.15751016122,72.4,11.5,3.34
Asia,Malaysia,2000,23420751,4004.55719127026,73.3,8.7,2.83
Asia,Malaysia,2005,25796124,4583.00185760465,74.3,7,2.22
Asia,Malaysia,2010,28119500,5236.61265712406,74.4,6.8,2
Asia,Malaysia,2015,30331007,,75.3,6,1.94
Asia,Maldives,1960,89875,,38.07,,7.02
Asia,Maldives,1965,102723,,42.47,205.3,7.2
Asia,Maldives,1970,115703,,47.37,174,7.23
Asia,Maldives,1975,136434,,51.69,137.2,6.98
Asia,Maldives,1980,158282,,56.58,106.8,7.07
Asia,Maldives,1985,189551,,61.51,84.9,7.18
Asia,Maldives,1990,223179,,66,68.2,6.1
Asia,Maldives,1995,254070,1654.32645452041,69.3,53.4,4.56
Asia,Maldives,2000,280384,2226.72172306551,73,35.6,3.27
Asia,Maldives,2005,304968,2679.32043460297,76.9,19.4,2.51
Asia,Maldives,2010,332575,3670.49367511088,79.2,11.2,2.34
Asia,Maldives,2015,363657,,80,7.4,2.18
Africa,Mali,1960,5263730,,29.61,237.4,6.7
Africa,Mali,1965,5568485,,31.26,209.2,6.82
Africa,Mali,1970,5949043,174.585602423785,34.51,195.7,6.9
Africa,Mali,1975,6482276,188.414921394893,38.39,180.9,6.97
Africa,Mali,1980,7090125,216.637073676416,42.45,161.2,7.05
Africa,Mali,1985,7831891,173.331329560128,46.68,143.7,7.09
Africa,Mali,1990,8482075,192.186057067404,50,130.6,7.06
Africa,Mali,1995,9640643,195.23373835127,51.4,124.5,6.95
Africa,Mali,2000,11046926,219.289025833974,53.5,116,6.84
Africa,Mali,2005,12881384,255.722069538491,56.9,96.7,6.8
Africa,Mali,2010,15167286,276.902449851608,59.2,82.9,6.84
Africa,Mali,2015,17599694,,60.2,74.5,6.81
Europe,Malta,1960,312788,,68.32,36.4,3.53
Europe,Malta,1965,306212,,70.03,30.6,2.59
Europe,Malta,1970,304414,2062.12440984974,71.6,24.7,1.98
Europe,Malta,1975,307597,3032.04076405167,73.07,19,2.06
Europe,Malta,1980,319898,5032.12043526374,74.47,15,2.09
Europe,Malta,1985,338348,5174.27022178349,75.81,12.3,2.06
Europe,Malta,1990,355707,6635.84671653917,77.1,10,2.05
Europe,Malta,1995,372391,8276.96821888821,78.4,8.4,1.93
Europe,Malta,2000,387180,10221.1325042616,79.2,6.8,1.59
Europe,Malta,2005,397094,10418.227648869,80.7,6,1.38
Europe,Malta,2010,412064,11167.7639905452,81.3,5.6,1.37
Europe,Malta,2015,418670,,82.1,5.1,1.35
Africa,Mauritania,1960,858170,372.132872274724,43.91,135,6.78
Africa,Mauritania,1965,992368,544.340633414217,47.18,120.3,6.8
Africa,Mauritania,1970,1148908,609.820304671915,49.77,108.5,6.78
Africa,Mauritania,1975,1328687,541.221691865729,52.19,105.1,6.68
Africa,Mauritania,1980,1534085,538.082138994906,55.13,96.3,6.43
Africa,Mauritania,1985,1766855,488.02552993879,57.86,86.3,6.18
Africa,Mauritania,1990,2023665,480.536347517993,59.5,77.9,5.98
Africa,Mauritania,1995,2333966,486.966858985949,61.2,76.3,5.7
Africa,Mauritania,2000,2711421,477.112729081909,63.8,76.2,5.38
Africa,Mauritania,2005,3154087,514.341601230404,66.3,74.7,5.1
Africa,Mauritania,2010,3591400,586.844676727739,68.6,70.1,4.84
Africa,Mauritania,2015,4067564,,69.7,65.1,4.55
Africa,Mauritius,1960,660023,,58.74,67.8,6.17
Africa,Mauritius,1965,753285,,62.4,60.5,5.51
Africa,Mauritius,1970,826447,,63.14,60.3,3.95
Africa,Mauritius,1975,892208,,64.37,49.6,3.26
Africa,Mauritius,1980,966036,1572.76589381762,66.92,32.3,2.67
Africa,Mauritius,1985,1015763,1878.15560125738,68.26,23.7,2.25
Africa,Mauritius,1990,1055865,2581.83956566417,69.3,19.9,2.29
Africa,Mauritius,1995,1128676,3066.06240852113,70.3,19.4,2.14
Africa,Mauritius,2000,1185143,3866.67465276342,71.4,16.4,1.99
Africa,Mauritius,2005,1222006,4358.85081906308,72.4,13.8,1.75
Africa,Mauritius,2010,1247951,5317.85790708129,73.4,13.3,1.52
Africa,Mauritius,2015,1273212,,74.5,11.8,1.5
Americas,Mexico,1960,38174114,2471.69633812588,57.34,100.6,6.78
Americas,Mexico,1965,44623041,2995.91708411356,59.78,87.6,6.77
Americas,Mexico,1970,52029859,3477.88448298505,61.77,77.5,6.72
Americas,Mexico,1975,60872399,4027.57592474711,64.39,66.6,5.93
Americas,Mexico,1980,69330974,4984.25538846461,67.09,56.1,4.71
Americas,Mexico,1985,77322643,4919.36392054007,69.4,45.5,3.9
Americas,Mexico,1990,85609404,4828.03664864902,71.5,37.1,3.38
Americas,Mexico,1995,94426946,4721.58930864925,73,28.8,2.97
Americas,Mexico,2000,102808590,5655.42647721363,74.6,21.6,2.66
Americas,Mexico,2005,109747906,5804.71628858231,75.1,16.7,2.45
Americas,Mexico,2010,118617542,5837.91609599363,75.4,14.4,2.28
Americas,Mexico,2015,127017224,,75.9,11.3,2.13
Oceania,"Micronesia, Fed. Sts.",1960,44539,,56.82,,6.93
Oceania,"Micronesia, Fed. Sts.",1965,52238,,58.63,,6.89
Oceania,"Micronesia, Fed. Sts.",1970,61433,,60.48,,6.94
Oceania,"Micronesia, Fed. Sts.",1975,63146,,62.5,,6.68
Oceania,"Micronesia, Fed. Sts.",1980,72967,,63.64,50,6.22
Oceania,"Micronesia, Fed. Sts.",1985,85689,,63.92,45.6,5.6
Oceania,"Micronesia, Fed. Sts.",1990,96331,1890.53558563702,64.3,43.4,4.96
Oceania,"Micronesia, Fed. Sts.",1995,107556,2185.00238852319,65.4,43.3,4.66
Oceania,"Micronesia, Fed. Sts.",2000,107430,2174.54560551057,66.6,42.2,4.3
Oceania,"Micronesia, Fed. Sts.",2005,106198,2259.01375732123,67.6,37.7,3.82
Oceania,"Micronesia, Fed. Sts.",2010,103619,2299.24824404791,68.3,32.9,3.46
Oceania,"Micronesia, Fed. Sts.",2015,104460,,68.9,28.6,3.19
Europe,Moldova,1960,3003557,,62.22,,3.33
Europe,Moldova,1965,3335625,,64.14,,2.89
Europe,Moldova,1970,3594516,,65.39,50,2.58
Europe,Moldova,1975,3838911,,65.6,44.9,2.48
Europe,Moldova,1980,4009843,699.423258965501,65.4,39.7,2.48
Europe,Moldova,1985,4214911,754.06324332827,66.83,32.9,2.64
Europe,Moldova,1990,4364114,829.101103683359,68.2,27.3,2.41
Europe,Moldova,1995,4339082,334.305214328745,65.4,31,1.88
Europe,Moldova,2000,4201088,306.687273154002,68.6,26,1.57
Europe,Moldova,2005,4157707,436.268695461224,69.5,16.9,1.49
Europe,Moldova,2010,4084483,520.396916819093,70.5,14.7,1.48
Europe,Moldova,2015,4068897,,73.9,13.6,1.45
Asia,Mongolia,1960,955514,,49.2,,6.95
Asia,Mongolia,1965,1107125,,53.48,,7.59
Asia,Mongolia,1970,1278825,,56.58,,7.57
Asia,Mongolia,1975,1479650,,58.22,,7.14
Asia,Mongolia,1980,1689622,,58.56,113.3,6.21
Asia,Mongolia,1985,1921885,494.365658194949,60.22,94.6,5.35
Asia,Mongolia,1990,2184145,521.839116908447,62.3,76.9,4.05
Asia,Mongolia,1995,2298038,432.325431172156,61.7,62.2,2.74
Asia,Mongolia,2000,2397438,474.212956497728,62.5,48.2,2.14
Asia,Mongolia,2005,2526447,616.029425117566,63.6,34.9,2.19
Asia,Mongolia,2010,2712657,785.283321112843,65.2,25,2.44
Asia,Mongolia,2015,2959134,,67.1,19,2.4
Europe,Montenegro,1960,487416,,63.86,,3.52
Europe,Montenegro,1965,533815,,67.05,,2.99
Europe,Montenegro,1970,519697,,69.94,,2.69
Europe,Montenegro,1975,554262,,72.07,,2.5
Europe,Montenegro,1980,580755,,73.16,,2.27
Europe,Montenegro,1985,614011,,73.96,21.8,2.06
Europe,Montenegro,1990,614999,,74.6,14.9,1.87
Europe,Montenegro,1995,620415,,73.5,13.6,1.82
Europe,Montenegro,2000,613557,1604.21867308172,73.3,12.5,1.82
Europe,Montenegro,2005,616389,1834.345020758,75,9.5,1.76
Europe,Montenegro,2010,621952,2258.23818075993,76.5,6.3,1.7
Europe,Montenegro,2015,625781,,77.2,4.3,1.65
Africa,Morocco,1960,12328534,610.974219400295,49.64,145,7.07
Africa,Morocco,1965,14248426,628.214006094428,52.06,133,7.08
Africa,Morocco,1970,16039600,754.251884585651,54.34,120.8,6.69
Africa,Morocco,1975,17854614,862.082659361888,56.56,109.9,6.17
Africa,Morocco,1980,20071902,1000.7154479431,59.93,94,5.68
Africa,Morocco,1985,22596133,1045.24907527319,64.14,77.2,4.94
Africa,Morocco,1990,24950128,1174.82830893693,67.7,63.1,4.06
Africa,Morocco,1995,27161889,1129.83758754776,69.5,51.8,3.31
Africa,Morocco,2000,28950553,1278.75311483687,71.5,42.2,2.7
Africa,Morocco,2005,30385479,1553.39435511285,72.7,34.5,2.39
Africa,Morocco,2010,32107739,1865.84448615332,73.7,28.5,2.58
Africa,Morocco,2015,34377511,,74.6,23.7,2.71
Africa,Mozambique,1960,7493278,,38.17,183,6.6
Africa,Mozambique,1965,8302736,,41.1,185.6,6.6
Africa,Mozambique,1970,9262078,,43.97,181.9,6.59
Africa,Mozambique,1975,10405000,,47.06,178,6.55
Africa,Mozambique,1980,11936379,206.272976670731,49.17,174.6,6.49
Africa,Mozambique,1985,13102982,146.232640325691,50.02,169.2,6.4
Africa,Mozambique,1990,13371971,186.885347044202,51.5,159.7,6.24
Africa,Mozambique,1995,15913101,186.246898263261,52.7,143.4,5.98
Africa,Mozambique,2000,18264536,232.622814453102,52.3,115,5.78
Africa,Mozambique,2005,21126676,306.891972499602,52.9,90.4,5.67
Africa,Mozambique,2010,24321457,368.904947717565,54.4,71.9,5.41
Africa,Mozambique,2015,27977863,,57.1,56.7,5.04
Africa,Namibia,1960,602545,,47.07,102,6.15
Africa,Namibia,1965,682553,,50.05,,6.24
Africa,Namibia,1970,780386,,52.81,62.6,6.46
Africa,Namibia,1975,905647,,55.51,63.4,6.65
Africa,Namibia,1980,1012761,2263.53701613707,58.06,63.2,6.45
Africa,Namibia,1985,1149389,1975.19629211694,60.27,57.1,5.89
Africa,Namibia,1990,1415447,1830.26076144144,61.7,49.6,5.23
Africa,Namibia,1995,1654214,1988.15613699316,60.5,47.6,4.59
Africa,Namibia,2000,1897953,2059.32467295028,54,49.4,4.03
Africa,Namibia,2005,2027026,2453.01656416839,53.1,45.3,3.59
Africa,Namibia,2010,2193643,2806.04880967414,61.4,37.5,3.23
Africa,Namibia,2015,2458830,,64.2,32.8,2.95
Asia,Nepal,1960,10056945,134.704252335078,39.8,219.6,5.99
Asia,Nepal,1965,10905006,139.664123614421,42.14,200.7,6
Asia,Nepal,1970,11986974,144.412401495156,44.43,178.6,5.97
Asia,Nepal,1975,13313487,142.235768735869,47.05,159.9,5.89
Asia,Nepal,1980,14890080,142.793183515468,50.32,140.3,5.76
Asia,Nepal,1985,16714335,161.557510125291,54.17,119.7,5.51
Asia,Nepal,1990,18741688,180.130203800213,58.4,97.7,5.17
Asia,Nepal,1995,21390905,203.217199319056,61.7,76.8,4.71
Asia,Nepal,2000,23740145,231.432967574545,65.2,59.6,4.07
Asia,Nepal,2005,25506847,254.486864252567,67.4,46.3,3.34
Asia,Nepal,2010,26875910,300.135498816598,69,36.3,2.62
Asia,Nepal,2015,28513700,,69.7,29.4,2.18
Europe,Netherlands,1960,11418652,8613.91409344991,73.35,16.4,3.12
Europe,Netherlands,1965,12216122,10517.3104027612,73.58,14.5,3.04
Europe,Netherlands,1970,12964880,12831.6531784328,73.57,12.6,2.57
Europe,Netherlands,1975,13611064,14433.7366617334,74.49,10.5,1.66
Europe,Netherlands,1980,14103279,16036.8715926984,75.72,8.8,1.6
Europe,Netherlands,1985,14471591,16525.0675234672,76.34,7.9,1.51
Europe,Netherlands,1990,14915139,18903.9870192963,77,6.8,1.62
Europe,Netherlands,1995,15450803,20439.4322993439,77.6,5.7,1.53
Europe,Netherlands,2000,15894016,24227.6481202737,78.1,5.1,1.72
Europe,Netherlands,2005,16331646,25176.1716547738,79.6,4.5,1.71
Europe,Netherlands,2010,16631571,26526.9855663064,80.8,3.7,1.8
Europe,Netherlands,2015,16924929,,81.3,3.2,1.78
Oceania,New Caledonia,1960,78058,,56.38,,5.22
Oceania,New Caledonia,1965,91197,7620.508636249,59.6,,5.22
Oceania,New Caledonia,1970,105025,11615.5255891454,62.42,,5.3
Oceania,New Caledonia,1975,128216,11219.5690943408,64.91,,4.6
Oceania,New Caledonia,1980,141866,9987.67925366191,67.09,,3.55
Oceania,New Caledonia,1985,153929,9138.93298208914,69.02,,3.14
Oceania,New Caledonia,1990,168537,13519.4386277197,70.7,,2.98
Oceania,New Caledonia,1995,189198,13874.7814670345,72.16,,2.77
Oceania,New Caledonia,2000,209997,12773.263732339,73.46,,2.39
Oceania,New Caledonia,2005,228683,,74.62,,2.24
Oceania,New Caledonia,2010,246345,,75.67,,2.19
Oceania,New Caledonia,2015,263118,,76.74,,2.09
Oceania,New Zealand,1960,2371999,,71.28,22.6,3.54
Oceania,New Zealand,1965,2628003,,71.3,18.7,3.05
Oceania,New Zealand,1970,2819548,,71.35,16.9,2.95
Oceania,New Zealand,1975,3082883,,72.3,14.9,2.46
Oceania,New Zealand,1980,3146771,10314.4998123473,72.98,12.7,2.15
Oceania,New Zealand,1985,3268192,11362.7405868443,74.03,11.3,2.14
Oceania,New Zealand,1990,3397534,11395.3059186457,75.6,9.2,2.4
Oceania,New Zealand,1995,3674886,12286.867160233,77,7.1,2.11
Oceania,New Zealand,2000,3858234,13373.9292427572,78.4,6.1,1.98
Oceania,New Zealand,2005,4134699,15168.6624919976,79.8,5.4,2.05
Oceania,New Zealand,2010,4369027,14875.4888175331,80.8,5.1,2.12
Oceania,New Zealand,2015,4528526,,81.4,4.7,2.02
Americas,Nicaragua,1960,1774696,1185.27487975405,50.69,134,7.34
Americas,Nicaragua,1965,2062633,1255.53081910354,54.88,126.6,7.01
Americas,Nicaragua,1970,2398095,1302.14841864063,59.18,116.6,6.89
Americas,Nicaragua,1975,2796748,1430.5897631821,62.95,100.3,6.6
Americas,Nicaragua,1980,3249910,994.938034591727,65.83,77.8,6.13
Americas,Nicaragua,1985,3709091,899.831679244322,68.89,60.9,5.43
Americas,Nicaragua,1990,4144564,680.530148889003,73.3,50.9,4.75
Americas,Nicaragua,1995,4612229,667.970562172867,74.4,41.4,4.06
Americas,Nicaragua,2000,5026792,783.069563451203,76,32.6,3.25
Americas,Nicaragua,2005,5379327,854.670653968424,76.6,26.3,2.85
Americas,Nicaragua,2010,5737722,915.004952836683,77.2,22,2.63
Americas,Nicaragua,2015,6082032,,78,18.8,2.42
Africa,Niger,1960,3395212,300.48111605402,36.82,,7.05
Africa,Niger,1965,3921581,351.382166784264,37.49,,7.22
Africa,Niger,1970,4497355,298.802154599759,38.24,137.6,7.42
Africa,Niger,1975,5171029,228.440191884439,39.57,141.4,7.58
Africa,Niger,1980,5963159,255.476178481909,42,134.8,7.71
Africa,Niger,1985,6838170,194.390063862115,44.63,139.8,7.78
Africa,Niger,1990,7911884,190.473015908727,47.2,138.1,7.76
Africa,Niger,1995,9361912,166.993461805665,49.5,119.9,7.77
Africa,Niger,2000,11224523,160.21750973293,52.4,101.1,7.73
Africa,Niger,2005,13485436,162.043723020895,55.9,82.3,7.62
Africa,Niger,2010,16291990,170.708926226937,59.2,66.1,7.58
Africa,Niger,2015,19899120,,61,57.1,7.51
Africa,Nigeria,1960,45211614,283.918439695606,40.39,165,6.35
Africa,Nigeria,1965,50238569,318.525193940138,43.29,191,6.34
Africa,Nigeria,1970,56131844,352.616703541754,41.79,168.9,6.47
Africa,Nigeria,1975,63565598,408.237060508736,49,144.4,6.71
Africa,Nigeria,1980,73698096,426.764604162908,51.95,127,6.78
Africa,Nigeria,1985,83901570,321.283572726947,53.54,124.3,6.7
Africa,Nigeria,1990,95617345,365.80868170937,54.1,125.9,6.49
Africa,Nigeria,1995,108424822,364.702002296116,55,123.4,6.26
Africa,Nigeria,2000,122876723,374.224250698808,55.2,112,6.1
Africa,Nigeria,2005,139611303,443.390316570572,56.8,96.6,6.02
Africa,Nigeria,2010,159424742,536.815949032554,61.2,81.5,6.02
Africa,Nigeria,2015,182201962,,64.6,69.4,5.89
Europe,Norway,1960,3582016,10693.0432010912,73.66,18.4,2.88
Europe,Norway,1965,3724065,12894.9874457079,73.83,16,2.93
Europe,Norway,1970,3875719,14894.1484488427,74.19,13.1,2.5
Europe,Norway,1975,4006221,18250.0377003665,74.93,10.5,1.98
Europe,Norway,1980,4082525,22347.0662582593,75.8,8.2,1.72
Europe,Norway,1985,4148355,25911.0702649605,76.07,8.3,1.68
Europe,Norway,1990,4240375,27584.0154116086,76.6,7,1.93
Europe,Norway,1995,4359788,32215.4924691292,77.9,4.6,1.87
Europe,Norway,2000,4491572,37467.6242284439,78.6,4,1.85
Europe,Norway,2005,4624388,40574.6166078625,80.2,3.2,1.84
Europe,Norway,2010,4891251,39953.9571134256,81.1,2.6,1.95
Europe,Norway,2015,5210967,,82,2,1.93
Asia,Oman,1960,551737,976.605841188827,44.64,164,7.25
Asia,Oman,1965,625007,1101.18545216294,49.13,197.6,7.27
Asia,Oman,1970,723850,4328.51339365891,53.26,151.8,7.31
Asia,Oman,1975,882044,4682.89009845314,58.2,114.2,7.75
Asia,Oman,1980,1154375,4641.56377953438,63.7,79.4,8.3
Asia,Oman,1985,1498416,7249.01981759405,68.35,50.4,8.22
Asia,Oman,1990,1812159,6982.0723021545,72.1,32,7.16
Asia,Oman,1995,2191864,7677.74119334046,73.9,20.7,5.35
Asia,Oman,2000,2239403,8871.95406543619,75.2,14.3,3.72
Asia,Oman,2005,2506891,9423.08726625928,76,10.9,2.95
Asia,Oman,2010,2943747,10723.7205768702,76.1,10,2.9
Asia,Oman,2015,4490541,,77.2,9.9,2.75
Asia,Pakistan,1960,44911810,191.674230363907,46.79,192,6.6
Asia,Pakistan,1965,50848775,242.02666374952,51.01,160.5,6.6
Asia,Pakistan,1970,58094239,297.588570684264,54.06,141.1,6.6
Asia,Pakistan,1975,66791496,302.861867504809,56.68,129.4,6.61
Asia,Pakistan,1980,78071984,349.950034176152,58.79,122.1,6.54
Asia,Pakistan,1985,92165065,411.40073076496,60.43,114.8,6.41
Asia,Pakistan,1990,107607639,466.964733618958,62.1,106.1,6.02
Asia,Pakistan,1995,122599749,513.876188849294,61.8,97.1,5.36
Asia,Pakistan,2000,138250487,534.915837005334,62.3,87.7,4.47
Asia,Pakistan,2005,153356383,615.279659367031,62.2,80,3.79
Asia,Pakistan,2010,170043918,682.501582185374,64.5,73.5,3.43
Asia,Pakistan,2015,188924874,,65.9,65.8,3.04
Americas,Panama,1960,1132924,1703.64771070257,61.62,66.9,5.87
Americas,Panama,1965,1314627,2179.40502819431,64.21,59,5.64
Americas,Panama,1970,1519293,2717.72188906287,66.66,51.4,5.17
Americas,Panama,1975,1745207,2976.02918450362,69.35,41.8,4.54
Americas,Panama,1980,1978575,3129.38850030957,71.72,35.7,3.88
Americas,Panama,1985,2219276,3304.31946770028,73.45,30.1,3.41
Americas,Panama,1990,2471010,2870.03961537995,74.9,25.7,3.08
Americas,Panama,1995,2738125,3384.17361661721,75.3,23.5,2.9
Americas,Panama,2000,3028751,3836.73005803382,76.5,21.9,2.82
Americas,Panama,2005,3319301,4323.02317234864,77.2,19.4,2.7
Americas,Panama,2010,3620506,5934.61536315642,77.3,17,2.55
Americas,Panama,2015,3929141,,78.2,14.6,2.42
Oceania,Papua New Guinea,1960,1966957,425.558655832334,38.6,134.6,6.28
Oceania,Papua New Guinea,1965,2161103,545.080419119311,42.22,116.1,6.26
Oceania,Papua New Guinea,1970,2434755,667.286415676321,46.27,100.1,6.16
Oceania,Papua New Guinea,1975,2809692,703.53892811027,49.54,86.9,6
Oceania,Papua New Guinea,1980,3215483,646.747328783887,53.11,77.1,5.69
Oceania,Papua New Guinea,1985,3677854,605.325946326309,55.08,70.2,5.21
Oceania,Papua New Guinea,1990,4157903,566.836789121824,56,65.3,4.8
Oceania,Papua New Guinea,1995,4715929,754.67472347442,56.9,61.2,4.67
Oceania,Papua New Guinea,2000,5374051,655.250230226695,57.5,58.3,4.51
Oceania,Papua New Guinea,2005,6086905,627.186143039854,57.9,55.6,4.23
Oceania,Papua New Guinea,2010,6847517,745.378784163661,59.1,50.3,3.95
Oceania,Papua New Guinea,2015,7619321,,60.9,44.5,3.67
Americas,Paraguay,1960,1902871,663.886566141373,66.35,62.6,6.5
Americas,Paraguay,1965,2170853,717.856098040724,67.87,60,6.36
Americas,Paraguay,1970,2474102,778.867508291898,69.2,58,5.74
Americas,Paraguay,1975,2790964,955.914498359706,70.57,54.5,5.22
Americas,Paraguay,1980,3180628,1417.76171120923,71.73,49.4,5.22
Americas,Paraguay,1985,3671826,1333.8816703188,72.87,43.2,5.02
Americas,Paraguay,1990,4213740,1406.7268547656,74.2,37.1,4.54
Americas,Paraguay,1995,4760853,1499.74348924447,74.1,31.8,4.09
Americas,Paraguay,2000,5302703,1333.52102484337,74.2,27.7,3.68
Americas,Paraguay,2005,5795493,1384.42863290491,74,23.8,3.27
Americas,Paraguay,2010,6209877,1684.90887323533,74,20.4,2.97
Americas,Paraguay,2015,6639123,,74.4,17.5,2.8
Americas,Peru,1960,10061519,1625.62740099184,48.95,135.9,6.88
Americas,Peru,1965,11607684,1901.48071165618,51.79,118.2,6.75
Americas,Peru,1970,13341071,2051.6160975382,55.36,103.4,6.31
Americas,Peru,1975,15229951,2292.73218121319,59.31,91,5.7
Americas,Peru,1980,17359118,2251.97985439122,62.59,82.4,5.01
Americas,Peru,1985,19544950,2032.53271832366,65.8,70.7,4.36
Americas,Peru,1990,21826658,1653.4880565316,68.7,56.3,3.83
Americas,Peru,1995,24038761,1960.60514150459,71.1,42.5,3.32
Americas,Peru,2000,25914875,2056.36300842663,74.6,29.6,2.93
Americas,Peru,2005,27610406,2369.85666549054,77.2,21.3,2.69
Americas,Peru,2010,29373644,3149.31549252112,78.4,16.3,2.51
Americas,Peru,2015,31376670,,79.5,13.1,2.36
Asia,Philippines,1960,26273023,684.764453523297,58.82,67.9,7.15
Asia,Philippines,1965,30913931,750.781189393222,60.56,60.2,6.78
Asia,Philippines,1970,35804731,812.535082947558,62.26,55.4,6.26
Asia,Philippines,1975,41295129,932.586267353711,63.21,54.4,5.72
Asia,Philippines,1980,47396966,1090.68021132408,64.06,53.2,5.18
Asia,Philippines,1985,54323651,892.486350632066,65.95,49.8,4.71
Asia,Philippines,1990,61947340,986.300333476789,67.6,40.8,4.32
Asia,Philippines,1995,69835713,973.870982200754,68.8,33.5,4.01
Asia,Philippines,2000,77932247,1039.70176403357,69.1,29.9,3.81
Asia,Philippines,2005,86141373,1177.1899289439,69.1,27.4,3.49
Asia,Philippines,2010,93038902,1386.70425940753,70.1,24.9,3.15
Asia,Philippines,2015,100699395,,71,22.2,2.98
Europe,Poland,1960,29716363,,67.92,57.8,2.97
Europe,Poland,1965,31539695,,69.58,40.8,2.41
Europe,Poland,1970,32816751,,69.96,32.2,2.23
Europe,Poland,1975,34168112,,70.88,24.5,2.25
Europe,Poland,1980,35782855,,70.4,21,2.31
Europe,Poland,1985,37486105,,70.78,17.8,2.27
Europe,Poland,1990,38195258,3093.84905377521,70.9,15.1,2.04
Europe,Poland,1995,38591860,3409.86006891091,71.9,12.6,1.68
Europe,Poland,2000,38486305,4450.3133887236,73.8,8.1,1.34
Europe,Poland,2005,38463514,5183.19941285136,75.1,6.6,1.28
Europe,Poland,2010,38574682,6507.6580256449,76.2,5,1.37
Europe,Poland,2015,38611794,,77.6,4.5,1.44
Europe,Portugal,1960,8875311,2363.97632466062,64.23,84.6,3.16
Europe,Portugal,1965,8888635,3212.56937617531,66.17,66.4,3.18
Europe,Portugal,1970,8670352,4615.61326656634,67.14,55.4,2.99
Europe,Portugal,1975,9185876,5398.29908230854,68.9,36,2.71
Europe,Portugal,1980,9755635,6518.49337680223,71.71,22.8,2.29
Europe,Portugal,1985,9929014,6693.81374756849,73.22,16.5,1.78
Europe,Portugal,1990,9890319,8854.32165635911,74.2,11.5,1.54
Europe,Portugal,1995,10078431,9455.0501919396,75.5,7.4,1.48
Europe,Portugal,2000,10278542,11412.0777941074,76.8,5.5,1.47
Europe,Portugal,2005,10480085,11663.6322920091,78.4,3.7,1.41
Europe,Portugal,2010,10584837,11805.9354592801,79.9,3.1,1.33
Europe,Portugal,2015,10349803,,80.8,3,1.31
Americas,Puerto Rico,1960,2355570,3771.30120395488,68.58,,4.66
Americas,Puerto Rico,1965,2577530,5236.36534084957,69.72,,3.89
Americas,Puerto Rico,1970,2709813,7023.64098888005,71.35,,3.15
Americas,Puerto Rico,1975,2931932,7658.73874666943,72.77,,2.86
Americas,Puerto Rico,1980,3187704,9074.15340539774,73.47,,2.61
Americas,Puerto Rico,1985,3369714,9255.85026889522,74,,2.34
Americas,Puerto Rico,1990,3517984,11670.6317311278,73.8,,2.22
Americas,Puerto Rico,1995,3689649,13568.300472755,73.3,,2.09
Americas,Puerto Rico,2000,3796981,16250.2261665255,75.6,,1.9
Americas,Puerto Rico,2005,3761143,18292.5393129163,76.6,,1.75
Americas,Puerto Rico,2010,3709671,16966.5617503547,77.1,,1.66
Americas,Puerto Rico,2015,3683238,,78.5,,1.62
Asia,Qatar,1960,47309,,60.82,94,6.97
Asia,Qatar,1965,73543,,64.53,,6.99
Asia,Qatar,1970,109329,,67.91,50.4,6.92
Asia,Qatar,1975,164333,,70.4,37.7,6.47
Asia,Qatar,1980,223715,,72.14,29.7,5.81
Asia,Qatar,1985,371071,,73.51,23.7,4.93
Asia,Qatar,1990,476478,,74.5,17.8,4.02
Asia,Qatar,1995,501019,,74.4,13.2,3.59
Asia,Qatar,2000,593453,29926.3624886891,74.7,10.6,3.24
Asia,Qatar,2005,836924,31610.3475942857,76.3,8.9,2.56
Asia,Qatar,2010,1765513,32233.2507022038,79.2,7.7,2.09
Asia,Qatar,2015,2235355,,79.7,6.8,1.98
Europe,Romania,1960,18613835,,65.92,69,2.32
Europe,Romania,1965,19379554,,68.02,,1.89
Europe,Romania,1970,20549016,,68.41,57.2,2.87
Europe,Romania,1975,21665780,,69.75,42.8,2.62
Europe,Romania,1980,22612149,1810.76213764556,70.1,34.9,2.44
Europe,Romania,1985,23103637,2084.73764238938,70.05,31.8,2.27
Europe,Romania,1990,23489361,1872.74558571432,70,31,1.81
Europe,Romania,1995,22965125,1720.11508467731,69.4,27.3,1.35
Europe,Romania,2000,22128139,1674.45786539031,71.1,23.2,1.27
Europe,Romania,2005,21407619,2284.15560147067,72.4,18.2,1.3
Europe,Romania,2010,20298838,2784.76318954809,73.7,12.1,1.37
Europe,Romania,2015,19511324,,75.2,9.7,1.45
Europe,Russia,1960,119860289,,68.61,,2.56
Europe,Russia,1965,126483874,,69.36,,2.09
Europe,Russia,1970,130126383,,68.76,35.4,2
Europe,Russia,1975,133788113,,68.24,29.9,1.97
Europe,Russia,1980,138063062,,67.57,27.3,1.86
Europe,Russia,1985,142975753,,68.19,25,2.05
Europe,Russia,1990,147568552,2615.00375845661,69.2,21.9,1.89
Europe,Russia,1995,148293265,1616.46181308369,64.4,22.2,1.34
Europe,Russia,2000,146400951,1773.9536150076,65.1,19.7,1.2
Europe,Russia,2005,143622566,2434.92480563953,65.1,14.4,1.29
Europe,Russia,2010,143158099,2901.21745189561,68.9,10.3,1.57
Europe,Russia,2015,143456918,,71,8.2,1.61
Africa,Rwanda,1960,2933424,212.508776433274,43.07,127.9,8.19
